=============new================
,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,3.0,5.0
0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.2, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.3, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.4, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.5, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.6, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.7, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.8, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.9, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3.0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5.0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
=============new================
,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,3.0,5.0
0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1, 20, 0, 2, 0, 2, 1, 3, 3, 6, 6, 2, 5, 6
0.2, 10, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.3, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.4, 10, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.5, 10, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.6, 10, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.7, 10, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.8, 10, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.9, 10, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.0, 10, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3.0, 10, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5.0, 10, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
=============new================
,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,3.0,5.0
0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1, 20, 0, 8, 0, 2, 1, 3, 3, 6, 6, 2, 5, 6
0.2, 20, 12, 0, 6, 3, 2, 3, 4, 2, 3, 7, 5, 8
0.3, 10, 10, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.4, 10, 8, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.5, 10, 9, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.6, 10, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.7, 10, 7, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.8, 10, 4, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.9, 10, 4, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.0, 10, 8, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3.0, 10, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5.0, 10, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
=============new================
,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,3.0,5.0
0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1, 20, 0, 8, 6, 2, 1, 3, 3, 6, 6, 2, 5, 6
0.2, 20, 12, 0, 14, 3, 2, 3, 4, 2, 3, 7, 5, 8
0.3, 20, 14, 6, 0, 2, 2, 2, 3, 3, 7, 3, 9, 7
0.4, 10, 8, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.5, 10, 9, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.6, 10, 7, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.7, 10, 7, 6, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.8, 10, 4, 8, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.9, 10, 4, 7, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.0, 10, 8, 3, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0
3.0, 10, 5, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
5.0, 10, 4, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
=============new================
,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,3.0,5.0
0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1, 20, 0, 8, 6, 9, 1, 3, 3, 6, 6, 2, 5, 6
0.2, 20, 12, 0, 14, 12, 2, 3, 4, 2, 3, 7, 5, 8
0.3, 20, 14, 6, 0, 12, 2, 2, 3, 3, 7, 3, 9, 7
0.4, 20, 11, 8, 8, 0, 5, 4, 2, 1, 5, 4, 6, 6
0.5, 10, 9, 8, 8, 5, 0, 0, 0, 0, 0, 0, 0, 0
0.6, 10, 7, 7, 8, 6, 0, 0, 0, 0, 0, 0, 0, 0
